user_id,active_user_id,job_post_user_id,search_user_id,chat_user_id,resume_view_user_id,event_date,stat_date,publish_date,product_type,is_equity,job_salary,city_tier_level,org_type_name,company_scale_type,jobtitle1
USR_000090,,,,,,2026-02-07,2026-02-07,2026-02-07,权益礼包,权益,11.5,三线城市,SME,10000人以上,运营
USR_000090,USR_000090,,,,,2026-02-04,2026-02-04,2026-02-04,企业认证,非权益,8.4,三线城市,SME,10000人以上,运营
USR_000091,,,USR_000091,,,2026-02-26,2026-02-26,2026-02-26,简历搜索,非权益,11.0,一线城市,SME,5000-10000人,财务
USR_000091,USR_000091,,USR_000091,,,2026-01-09,2026-01-09,2026-01-09,简历搜索,非权益,12.7,一线城市,SME,5000-10000人,财务
USR_000091,,,USR_000091,,,2026-02-20,2026-02-20,2026-02-20,简历搜索,非权益,24.6,一线城市,SME,5000-10000人,财务
USR_000091,USR_000091,,USR_000091,,,2026-01-15,2026-01-15,2026-01-15,简历搜索,非权益,7.4,一线城市,SME,5000-10000人,财务
USR_000091,,,,,,2026-01-17,2026-01-17,2026-01-17,权益礼包,权益,55.8,一线城市,SME,5000-10000人,财务
USR_000091,USR_000091,,USR_000091,,,2026-01-27,2026-01-27,2026-01-27,简历搜索,非权益,16.5,一线城市,SME,5000-10000人,财务
USR_000091,USR_000091,USR_000091,,,,2026-01-12,2026-01-12,2026-01-12,职位发布,非权益,37.8,一线城市,SME,5000-10000人,财务
USR_000091,,,,,,2026-02-26,2026-02-26,2026-02-26,置顶刷新,权益,14.4,一线城市,SME,5000-10000人,财务
USR_000091,USR_000091,,,,,2026-02-08,2026-02-08,2026-02-08,置顶刷新,权益,30.9,一线城市,SME,5000-10000人,财务
USR_000091,USR_000091,,,,,2026-02-09,2026-02-09,2026-02-09,急聘推广,权益,59.5,一线城市,SME,5000-10000人,财务
USR_000091,USR_000091,,,,,2026-01-06,2026-01-06,2026-01-06,权益礼包,权益,20.6,一线城市,SME,5000-10000人,财务
USR_000091,USR_000091,,USR_000091,,,2026-01-14,2026-01-14,2026-01-14,简历搜索,非权益,9.7,一线城市,SME,5000-10000人,财务
USR_000091,USR_000091,,,,,2026-01-08,2026-01-08,2026-01-08,置顶刷新,权益,24.5,一线城市,SME,5000-10000人,财务
USR_000091,,,,,,2026-02-07,2026-02-07,2026-02-07,急聘推广,权益,8.3,一线城市,SME,5000-10000人,财务
USR_000091,USR_000091,,,USR_000091,,2026-01-28,2026-01-28,2026-01-28,在线沟通,非权益,14.4,一线城市,SME,5000-10000人,财务
USR_000091,USR_000091,,,,,2026-01-22,2026-01-22,2026-01-22,企业认证,非权益,20.5,一线城市,SME,5000-10000人,财务
USR_000091,USR_000091,,,,,2026-01-08,2026-01-08,2026-01-08,置顶刷新,权益,32.7,一线城市,SME,5000-10000人,财务
USR_000091,,,,,,2026-02-04,2026-02-04,2026-02-04,企业认证,非权益,45.4,一线城市,SME,5000-10000人,财务
USR_000091,,,,,USR_000091,2026-02-18,2026-02-18,2026-02-18,简历查看,非权益,20.3,一线城市,SME,5000-10000人,财务
USR_000091,USR_000091,,,,,2026-02-21,2026-02-21,2026-02-21,权益礼包,权益,9.5,一线城市,SME,5000-10000人,财务
USR_000091,,,,,,2026-01-21,2026-01-21,2026-01-21,急聘推广,权益,10.2,一线城市,SME,5000-10000人,财务
USR_000091,USR_000091,,,,,2026-01-04,2026-01-04,2026-01-04,急聘推广,权益,41.8,一线城市,SME,5000-10000人,财务
USR_000091,USR_000091,,USR_000091,,,2026-02-18,2026-02-18,2026-02-18,简历搜索,非权益,30.0,一线城市,SME,5000-10000人,财务
USR_000092,USR_000092,USR_000092,,,,2026-01-24,2026-01-24,2026-01-24,职位发布,非权益,50.6,三线城市,SME,5000-10000人,客服
USR_000092,USR_000092,,,,,2026-01-23,2026-01-23,2026-01-23,权益礼包,权益,9.2,三线城市,SME,5000-10000人,客服
USR_000092,,,USR_000092,,,2026-02-16,2026-02-16,2026-02-16,简历搜索,非权益,16.4,三线城市,SME,5000-10000人,客服
USR_000092,,USR_000092,,,,2026-01-28,2026-01-28,2026-01-28,职位发布,非权益,8.0,三线城市,SME,5000-10000人,客服
USR_000092,USR_000092,,USR_000092,,,2026-02-23,2026-02-23,2026-02-23,简历搜索,非权益,21.4,三线城市,SME,5000-10000人,客服
USR_000092,,,,,,2026-01-13,2026-01-13,2026-01-13,置顶刷新,权益,14.1,三线城市,SME,5000-10000人,客服
USR_000092,USR_000092,,,,,2026-01-18,2026-01-18,2026-01-18,急聘推广,权益,5.6,三线城市,SME,5000-10000人,客服
USR_000092,USR_000092,,,,,2026-02-17,2026-02-17,2026-02-17,权益礼包,权益,17.9,三线城市,SME,5000-10000人,客服
USR_000092,,,,,USR_000092,2026-01-15,2026-01-15,2026-01-15,简历查看,非权益,17.8,三线城市,SME,5000-10000人,客服
USR_000092,USR_000092,,,,,2026-02-22,2026-02-22,2026-02-22,置顶刷新,权益,5.6,三线城市,SME,5000-10000人,客服
USR_000092,USR_000092,USR_000092,,,,2026-02-26,2026-02-26,2026-02-26,职位发布,非权益,37.9,三线城市,SME,5000-10000人,客服
USR_000092,USR_000092,USR_000092,,,,2026-02-13,2026-02-13,2026-02-13,职位发布,非权益,15.7,三线城市,SME,5000-10000人,客服
USR_000092,USR_000092,USR_000092,,,,2026-02-01,2026-02-01,2026-02-01,职位发布,非权益,28.2,三线城市,SME,5000-10000人,客服
USR_000092,USR_000092,,,,,2026-02-26,2026-02-26,2026-02-26,急聘推广,权益,10.9,三线城市,SME,5000-10000人,客服
USR_000092,USR_000092,,,,,2026-01-12,2026-01-12,2026-01-12,急聘推广,权益,34.1,三线城市,SME,5000-10000人,客服
USR_000092,,,,,,2026-02-20,2026-02-20,2026-02-20,急聘推广,权益,7.4,三线城市,SME,5000-10000人,客服
USR_000092,USR_000092,USR_000092,,,,2026-02-02,2026-02-02,2026-02-02,职位发布,非权益,25.4,三线城市,SME,5000-10000人,客服
USR_000092,,,,,,2026-02-09,2026-02-09,2026-02-09,权益礼包,权益,13.8,三线城市,SME,5000-10000人,客服
USR_000092,USR_000092,,USR_000092,,,2026-02-07,2026-02-07,2026-02-07,简历搜索,非权益,36.6,三线城市,SME,5000-10000人,客服
USR_000092,,,,,,2026-01-08,2026-01-08,2026-01-08,急聘推广,权益,9.8,三线城市,SME,5000-10000人,客服
USR_000092,USR_000092,,,USR_000092,,2026-01-24,2026-01-24,2026-01-24,在线沟通,非权益,63.6,三线城市,SME,5000-10000人,客服
USR_000092,,,,,,2026-02-09,2026-02-09,2026-02-09,置顶刷新,权益,10.6,三线城市,SME,5000-10000人,客服
USR_000093,,,USR_000093,,,2026-02-07,2026-02-07,2026-02-07,简历搜索,非权益,43.9,五线城市,SME,2000-5000人,市场
USR_000093,USR_000093,,,,USR_000093,2026-01-22,2026-01-22,2026-01-22,简历查看,非权益,11.0,五线城市,SME,2000-5000人,市场
USR_000093,USR_000093,,USR_000093,,,2026-01-13,2026-01-13,2026-01-13,简历搜索,非权益,27.7,五线城市,SME,2000-5000人,市场
USR_000093,USR_000093,USR_000093,,,,2026-02-05,2026-02-05,2026-02-05,职位发布,非权益,88.1,五线城市,SME,2000-5000人,市场
USR_000093,USR_000093,,USR_000093,,,2026-03-01,2026-03-01,2026-03-01,简历搜索,非权益,6.5,五线城市,SME,2000-5000人,市场
USR_000093,USR_000093,,,USR_000093,,2026-01-28,2026-01-28,2026-01-28,在线沟通,非权益,12.6,五线城市,SME,2000-5000人,市场
USR_000093,,,,,,2026-02-02,2026-02-02,2026-02-02,企业认证,非权益,8.7,五线城市,SME,2000-5000人,市场
USR_000093,,,,,,2026-02-19,2026-02-19,2026-02-19,企业认证,非权益,6.1,五线城市,SME,2000-5000人,市场
USR_000093,USR_000093,USR_000093,,,,2026-02-16,2026-02-16,2026-02-16,职位发布,非权益,21.3,五线城市,SME,2000-5000人,市场
USR_000093,,,,,,2026-02-24,2026-02-24,2026-02-24,企业认证,非权益,15.7,五线城市,SME,2000-5000人,市场
USR_000093,USR_000093,,USR_000093,,,2026-01-03,2026-01-03,2026-01-03,简历搜索,非权益,16.5,五线城市,SME,2000-5000人,市场
USR_000093,,,USR_000093,,,2026-01-09,2026-01-09,2026-01-09,简历搜索,非权益,30.2,五线城市,SME,2000-5000人,市场
USR_000093,,,USR_000093,,,2026-01-19,2026-01-19,2026-01-19,简历搜索,非权益,35.6,五线城市,SME,2000-5000人,市场
USR_000093,USR_000093,,USR_000093,,,2026-01-27,2026-01-27,2026-01-27,简历搜索,非权益,5.1,五线城市,SME,2000-5000人,市场
USR_000093,USR_000093,,,,USR_000093,2026-02-10,2026-02-10,2026-02-10,简历查看,非权益,14.5,五线城市,SME,2000-5000人,市场
USR_000093,,,USR_000093,,,2026-01-23,2026-01-23,2026-01-23,简历搜索,非权益,45.7,五线城市,SME,2000-5000人,市场
USR_000093,USR_000093,,,,,2026-01-04,2026-01-04,2026-01-04,置顶刷新,权益,26.1,五线城市,SME,2000-5000人,市场
USR_000094,USR_000094,,USR_000094,,,2026-01-21,2026-01-21,2026-01-21,简历搜索,非权益,37.0,五线城市,KA,2000-5000人,运营
USR_000095,,,,,,2026-01-15,2026-01-15,2026-01-15,急聘推广,权益,7.7,四线城市,SME,1-49人,市场
USR_000095,USR_000095,,,,,2026-02-15,2026-02-15,2026-02-15,置顶刷新,权益,20.8,四线城市,SME,1-49人,市场
USR_000095,USR_000095,,USR_000095,,,2026-01-05,2026-01-05,2026-01-05,简历搜索,非权益,5.8,四线城市,SME,1-49人,市场
USR_000095,USR_000095,,,,USR_000095,2026-02-16,2026-02-16,2026-02-16,简历查看,非权益,20.7,四线城市,SME,1-49人,市场
USR_000095,,,,,,2026-01-28,2026-01-28,2026-01-28,权益礼包,权益,18.3,四线城市,SME,1-49人,市场
USR_000095,USR_000095,,,,,2026-01-03,2026-01-03,2026-01-03,企业认证,非权益,19.8,四线城市,SME,1-49人,市场
USR_000095,USR_000095,,,,USR_000095,2026-02-18,2026-02-18,2026-02-18,简历查看,非权益,10.3,四线城市,SME,1-49人,市场
USR_000095,USR_000095,,,,,2026-01-05,2026-01-05,2026-01-05,企业认证,非权益,6.4,四线城市,SME,1-49人,市场
USR_000095,USR_000095,,,,,2026-02-25,2026-02-25,2026-02-25,权益礼包,权益,20.8,四线城市,SME,1-49人,市场
USR_000095,,,,,,2026-01-09,2026-01-09,2026-01-09,权益礼包,权益,32.5,四线城市,SME,1-49人,市场
USR_000095,USR_000095,,,,,2026-03-01,2026-03-01,2026-03-01,企业认证,非权益,40.8,四线城市,SME,1-49人,市场
USR_000095,,,,,USR_000095,2026-01-12,2026-01-12,2026-01-12,简历查看,非权益,33.0,四线城市,SME,1-49人,市场
USR_000095,USR_000095,,,,,2026-02-23,2026-02-23,2026-02-23,企业认证,非权益,33.4,四线城市,SME,1-49人,市场
USR_000095,,,,,,2026-01-31,2026-01-31,2026-01-31,置顶刷新,权益,9.9,四线城市,SME,1-49人,市场
USR_000095,USR_000095,,USR_000095,,,2026-02-24,2026-02-24,2026-02-24,简历搜索,非权益,5.5,四线城市,SME,1-49人,市场
USR_000095,USR_000095,USR_000095,,,,2026-02-24,2026-02-24,2026-02-24,职位发布,非权益,86.9,四线城市,SME,1-49人,市场
USR_000095,USR_000095,USR_000095,,,,2026-01-01,2026-01-01,2026-01-01,职位发布,非权益,26.0,四线城市,SME,1-49人,市场
USR_000095,,,USR_000095,,,2026-01-21,2026-01-21,2026-01-21,简历搜索,非权益,6.4,四线城市,SME,1-49人,市场
USR_000095,,,,USR_000095,,2026-02-14,2026-02-14,2026-02-14,在线沟通,非权益,8.1,四线城市,SME,1-49人,市场
USR_000095,USR_000095,USR_000095,,,,2026-01-17,2026-01-17,2026-01-17,职位发布,非权益,8.1,四线城市,SME,1-49人,市场
USR_000095,USR_000095,,,,,2026-01-17,2026-01-17,2026-01-17,急聘推广,权益,48.9,四线城市,SME,1-49人,市场
USR_000095,USR_000095,,,USR_000095,,2026-02-15,2026-02-15,2026-02-15,在线沟通,非权益,7.7,四线城市,SME,1-49人,市场
USR_000096,USR_000096,,,,,2026-02-22,2026-02-22,2026-02-22,置顶刷新,权益,5.3,五线城市,SME,1000-2000人,销售
USR_000096,USR_000096,,,,,2026-01-22,2026-01-22,2026-01-22,权益礼包,权益,14.8,五线城市,SME,1000-2000人,销售
USR_000096,,,USR_000096,,,2026-01-26,2026-01-26,2026-01-26,简历搜索,非权益,11.7,五线城市,SME,1000-2000人,销售
USR_000096,USR_000096,,,,,2026-01-06,2026-01-06,2026-01-06,急聘推广,权益,22.4,五线城市,SME,1000-2000人,销售
USR_000096,,,,,USR_000096,2026-01-17,2026-01-17,2026-01-17,简历查看,非权益,38.5,五线城市,SME,1000-2000人,销售
USR_000096,USR_000096,,,,,2026-02-13,2026-02-13,2026-02-13,置顶刷新,权益,22.1,五线城市,SME,1000-2000人,销售
USR_000096,USR_000096,,,USR_000096,,2026-02-16,2026-02-16,2026-02-16,在线沟通,非权益,6.4,五线城市,SME,1000-2000人,销售
USR_000096,USR_000096,,,USR_000096,,2026-01-20,2026-01-20,2026-01-20,在线沟通,非权益,14.3,五线城市,SME,1000-2000人,销售
USR_000096,,,,,,2026-02-13,2026-02-13,2026-02-13,企业认证,非权益,22.0,五线城市,SME,1000-2000人,销售
USR_000096,USR_000096,USR_000096,,,,2026-01-07,2026-01-07,2026-01-07,职位发布,非权益,7.0,五线城市,SME,1000-2000人,销售
USR_000096,USR_000096,,,,,2026-02-05,2026-02-05,2026-02-05,企业认证,非权益,25.3,五线城市,SME,1000-2000人,销售
USR_000096,USR_000096,,,,,2026-02-06,2026-02-06,2026-02-06,急聘推广,权益,14.1,五线城市,SME,1000-2000人,销售
USR_000096,USR_000096,,,,USR_000096,2026-02-09,2026-02-09,2026-02-09,简历查看,非权益,36.6,五线城市,SME,1000-2000人,销售
USR_000096,USR_000096,,,,,2026-01-04,2026-01-04,2026-01-04,急聘推广,权益,8.3,五线城市,SME,1000-2000人,销售
USR_000096,USR_000096,,,,,2026-01-02,2026-01-02,2026-01-02,权益礼包,权益,9.7,五线城市,SME,1000-2000人,销售
USR_000097,USR_000097,,USR_000097,,,2026-01-08,2026-01-08,2026-01-08,简历搜索,非权益,16.2,二线城市,SME,5000-10000人,客服
USR_000097,USR_000097,,,,,2026-02-11,2026-02-11,2026-02-11,置顶刷新,权益,11.1,二线城市,SME,5000-10000人,客服
USR_000097,USR_000097,,,,,2026-01-10,2026-01-10,2026-01-10,急聘推广,权益,5.8,二线城市,SME,5000-10000人,客服
USR_000097,USR_000097,,,,,2026-01-29,2026-01-29,2026-01-29,权益礼包,权益,15.6,二线城市,SME,5000-10000人,客服
USR_000097,USR_000097,,,,,2026-02-14,2026-02-14,2026-02-14,急聘推广,权益,5.1,二线城市,SME,5000-10000人,客服
USR_000097,USR_000097,,,,,2026-02-27,2026-02-27,2026-02-27,企业认证,非权益,7.0,二线城市,SME,5000-10000人,客服
USR_000097,USR_000097,,,,,2026-01-23,2026-01-23,2026-01-23,权益礼包,权益,15.2,二线城市,SME,5000-10000人,客服
USR_000097,USR_000097,,,,,2026-02-09,2026-02-09,2026-02-09,置顶刷新,权益,10.8,二线城市,SME,5000-10000人,客服
USR_000097,USR_000097,,USR_000097,,,2026-01-20,2026-01-20,2026-01-20,简历搜索,非权益,43.8,二线城市,SME,5000-10000人,客服
USR_000097,,,,,,2026-01-03,2026-01-03,2026-01-03,置顶刷新,权益,27.5,二线城市,SME,5000-10000人,客服
USR_000097,USR_000097,,,,,2026-01-04,2026-01-04,2026-01-04,企业认证,非权益,9.8,二线城市,SME,5000-10000人,客服
USR_000097,,,,USR_000097,,2026-01-05,2026-01-05,2026-01-05,在线沟通,非权益,35.9,二线城市,SME,5000-10000人,客服
USR_000097,USR_000097,,,USR_000097,,2026-01-22,2026-01-22,2026-01-22,在线沟通,非权益,13.7,二线城市,SME,5000-10000人,客服
USR_000097,USR_000097,,,,,2026-01-11,2026-01-11,2026-01-11,置顶刷新,权益,32.3,二线城市,SME,5000-10000人,客服
USR_000097,USR_000097,USR_000097,,,,2026-03-01,2026-03-01,2026-03-01,职位发布,非权益,16.1,二线城市,SME,5000-10000人,客服
USR_000097,USR_000097,,USR_000097,,,2026-02-18,2026-02-18,2026-02-18,简历搜索,非权益,9.0,二线城市,SME,5000-10000人,客服
USR_000097,,,USR_000097,,,2026-01-19,2026-01-19,2026-01-19,简历搜索,非权益,14.8,二线城市,SME,5000-10000人,客服
USR_000097,USR_000097,,,,USR_000097,2026-01-23,2026-01-23,2026-01-23,简历查看,非权益,8.1,二线城市,SME,5000-10000人,客服
USR_000097,USR_000097,,,,,2026-02-25,2026-02-25,2026-02-25,权益礼包,权益,30.5,二线城市,SME,5000-10000人,客服
USR_000097,USR_000097,,,,,2026-02-11,2026-02-11,2026-02-11,急聘推广,权益,14.0,二线城市,SME,5000-10000人,客服
USR_000097,USR_000097,,,,,2026-02-10,2026-02-10,2026-02-10,置顶刷新,权益,8.1,二线城市,SME,5000-10000人,客服
USR_000097,USR_000097,,,,,2026-02-03,2026-02-03,2026-02-03,企业认证,非权益,9.8,二线城市,SME,5000-10000人,客服
USR_000097,,,,,,2026-01-21,2026-01-21,2026-01-21,权益礼包,权益,11.5,二线城市,SME,5000-10000人,客服
USR_000097,,USR_000097,,,,2026-01-02,2026-01-02,2026-01-02,职位发布,非权益,14.8,二线城市,SME,5000-10000人,客服
USR_000098,USR_000098,,USR_000098,,,2026-02-04,2026-02-04,2026-02-04,简历搜索,非权益,20.8,二线城市,KA,1-49人,运营
USR_000098,,,,,,2026-02-26,2026-02-26,2026-02-26,急聘推广,权益,11.6,二线城市,KA,1-49人,运营
USR_000098,USR_000098,,,,,2026-02-11,2026-02-11,2026-02-11,企业认证,非权益,14.1,二线城市,KA,1-49人,运营
USR_000098,USR_000098,,,,,2026-02-23,2026-02-23,2026-02-23,置顶刷新,权益,10.8,二线城市,KA,1-49人,运营
USR_000098,USR_000098,,,USR_000098,,2026-01-15,2026-01-15,2026-01-15,在线沟通,非权益,47.2,二线城市,KA,1-49人,运营
USR_000098,USR_000098,,,,,2026-02-24,2026-02-24,2026-02-24,置顶刷新,权益,5.9,二线城市,KA,1-49人,运营
USR_000098,,,,,USR_000098,2026-01-13,2026-01-13,2026-01-13,简历查看,非权益,34.5,二线城市,KA,1-49人,运营
USR_000098,USR_000098,,,,,2026-01-17,2026-01-17,2026-01-17,权益礼包,权益,35.6,二线城市,KA,1-49人,运营
USR_000098,USR_000098,,,,,2026-01-26,2026-01-26,2026-01-26,权益礼包,权益,15.8,二线城市,KA,1-49人,运营
USR_000098,,,,,,2026-02-16,2026-02-16,2026-02-16,权益礼包,权益,6.6,二线城市,KA,1-49人,运营
USR_000098,,,,,,2026-01-14,2026-01-14,2026-01-14,企业认证,非权益,5.9,二线城市,KA,1-49人,运营
USR_000098,,,,,USR_000098,2026-02-06,2026-02-06,2026-02-06,简历查看,非权益,16.9,二线城市,KA,1-49人,运营
USR_000098,USR_000098,,,,,2026-02-15,2026-02-15,2026-02-15,置顶刷新,权益,9.4,二线城市,KA,1-49人,运营
USR_000098,,,,,,2026-02-06,2026-02-06,2026-02-06,权益礼包,权益,8.0,二线城市,KA,1-49人,运营
USR_000098,USR_000098,,,,USR_000098,2026-01-25,2026-01-25,2026-01-25,简历查看,非权益,13.1,二线城市,KA,1-49人,运营
USR_000098,USR_000098,,,,,2026-02-01,2026-02-01,2026-02-01,急聘推广,权益,6.1,二线城市,KA,1-49人,运营
USR_000098,USR_000098,,,,USR_000098,2026-01-30,2026-01-30,2026-01-30,简历查看,非权益,26.5,二线城市,KA,1-49人,运营
USR_000098,USR_000098,,,,,2026-02-12,2026-02-12,2026-02-12,权益礼包,权益,10.4,二线城市,KA,1-49人,运营
USR_000098,,,,,,2026-02-21,2026-02-21,2026-02-21,急聘推广,权益,11.4,二线城市,KA,1-49人,运营
USR_000098,USR_000098,,,,,2026-02-20,2026-02-20,2026-02-20,置顶刷新,权益,10.0,二线城市,KA,1-49人,运营
USR_000098,,,,,,2026-01-15,2026-01-15,2026-01-15,置顶刷新,权益,25.1,二线城市,KA,1-49人,运营
USR_000098,USR_000098,,,,USR_000098,2026-02-19,2026-02-19,2026-02-19,简历查看,非权益,8.1,二线城市,KA,1-49人,运营
USR_000099,USR_000099,,,,USR_000099,2026-02-03,2026-02-03,2026-02-03,简历查看,非权益,15.6,四线城市,KA,500-999人,客服
USR_000099,USR_000099,,,,,2026-01-07,2026-01-07,2026-01-07,置顶刷新,权益,8.3,四线城市,KA,500-999人,客服
USR_000099,USR_000099,,,,,2026-02-04,2026-02-04,2026-02-04,置顶刷新,权益,41.2,四线城市,KA,500-999人,客服
USR_000099,USR_000099,,,USR_000099,,2026-01-31,2026-01-31,2026-01-31,在线沟通,非权益,22.4,四线城市,KA,500-999人,客服
USR_000099,USR_000099,,,,USR_000099,2026-01-10,2026-01-10,2026-01-10,简历查看,非权益,12.2,四线城市,KA,500-999人,客服
USR_000099,,USR_000099,,,,2026-02-01,2026-02-01,2026-02-01,职位发布,非权益,9.1,四线城市,KA,500-999人,客服
USR_000099,USR_000099,,,,,2026-01-31,2026-01-31,2026-01-31,权益礼包,权益,36.2,四线城市,KA,500-999人,客服
USR_000099,,,,,,2026-01-21,2026-01-21,2026-01-21,置顶刷新,权益,5.3,四线城市,KA,500-999人,客服
USR_000099,USR_000099,,USR_000099,,,2026-01-12,2026-01-12,2026-01-12,简历搜索,非权益,44.7,四线城市,KA,500-999人,客服
USR_000099,USR_000099,,,,USR_000099,2026-02-01,2026-02-01,2026-02-01,简历查看,非权益,9.3,四线城市,KA,500-999人,客服
USR_000099,USR_000099,,USR_000099,,,2026-01-07,2026-01-07,2026-01-07,简历搜索,非权益,41.1,四线城市,KA,500-999人,客服
USR_000100,,,,USR_000100,,2026-01-11,2026-01-11,2026-01-11,在线沟通,非权益,12.1,二线城市,KA,10000人以上,研发
USR_000100,USR_000100,,USR_000100,,,2026-01-27,2026-01-27,2026-01-27,简历搜索,非权益,21.6,二线城市,KA,10000人以上,研发
USR_000100,USR_000100,,,,,2026-01-02,2026-01-02,2026-01-02,企业认证,非权益,15.1,二线城市,KA,10000人以上,研发
USR_000100,,,,,,2026-01-28,2026-01-28,2026-01-28,急聘推广,权益,9.6,二线城市,KA,10000人以上,研发
USR_000100,USR_000100,,,,USR_000100,2026-02-11,2026-02-11,2026-02-11,简历查看,非权益,22.7,二线城市,KA,10000人以上,研发
USR_000100,USR_000100,USR_000100,,,,2026-02-23,2026-02-23,2026-02-23,职位发布,非权益,6.1,二线城市,KA,10000人以上,研发
USR_000100,USR_000100,,,,,2026-02-14,2026-02-14,2026-02-14,企业认证,非权益,39.1,二线城市,KA,10000人以上,研发
USR_000100,,,,USR_000100,,2026-01-27,2026-01-27,2026-01-27,在线沟通,非权益,12.5,二线城市,KA,10000人以上,研发
USR_000100,,,USR_000100,,,2026-01-25,2026-01-25,2026-01-25,简历搜索,非权益,12.3,二线城市,KA,10000人以上,研发
USR_000100,USR_000100,,,,USR_000100,2026-01-26,2026-01-26,2026-01-26,简历查看,非权益,6.5,二线城市,KA,10000人以上,研发
USR_000100,USR_000100,,USR_000100,,,2026-02-17,2026-02-17,2026-02-17,简历搜索,非权益,23.0,二线城市,KA,10000人以上,研发
USR_000100,USR_000100,USR_000100,,,,2026-02-20,2026-02-20,2026-02-20,职位发布,非权益,8.5,二线城市,KA,10000人以上,研发
USR_000101,USR_000101,,,,USR_000101,2026-02-06,2026-02-06,2026-02-06,简历查看,非权益,19.9,一线城市,SME,1000-2000人,财务
USR_000101,USR_000101,,,,,2026-01-21,2026-01-21,2026-01-21,企业认证,非权益,6.7,一线城市,SME,1000-2000人,财务
USR_000102,,,,,,2026-02-25,2026-02-25,2026-02-25,急聘推广,权益,90.7,五线城市,SME,50-99人,市场
USR_000102,,,,,,2026-01-14,2026-01-14,2026-01-14,急聘推广,权益,98.4,五线城市,SME,50-99人,市场
USR_000102,USR_000102,,,,,2026-01-25,2026-01-25,2026-01-25,企业认证,非权益,37.7,五线城市,SME,50-99人,市场
USR_000102,USR_000102,,,,USR_000102,2026-01-18,2026-01-18,2026-01-18,简历查看,非权益,10.3,五线城市,SME,50-99人,市场
USR_000102,USR_000102,,,,,2026-02-28,2026-02-28,2026-02-28,权益礼包,权益,51.5,五线城市,SME,50-99人,市场
USR_000102,USR_000102,,,,,2026-02-09,2026-02-09,2026-02-09,权益礼包,权益,15.5,五线城市,SME,50-99人,市场
USR_000102,USR_000102,,,,,2026-01-06,2026-01-06,2026-01-06,急聘推广,权益,46.9,五线城市,SME,50-99人,市场
USR_000102,USR_000102,,,,,2026-01-14,2026-01-14,2026-01-14,置顶刷新,权益,7.4,五线城市,SME,50-99人,市场
USR_000102,,,,,,2026-02-13,2026-02-13,2026-02-13,置顶刷新,权益,16.1,五线城市,SME,50-99人,市场
USR_000102,USR_000102,,,,USR_000102,2026-02-03,2026-02-03,2026-02-03,简历查看,非权益,45.4,五线城市,SME,50-99人,市场
USR_000102,USR_000102,,,,,2026-02-09,2026-02-09,2026-02-09,置顶刷新,权益,11.4,五线城市,SME,50-99人,市场
USR_000102,USR_000102,,,USR_000102,,2026-02-02,2026-02-02,2026-02-02,在线沟通,非权益,12.0,五线城市,SME,50-99人,市场
USR_000102,USR_000102,,,,USR_000102,2026-01-19,2026-01-19,2026-01-19,简历查看,非权益,6.7,五线城市,SME,50-99人,市场
USR_000102,,,,,,2026-02-09,2026-02-09,2026-02-09,企业认证,非权益,36.2,五线城市,SME,50-99人,市场
USR_000102,USR_000102,,,,,2026-01-09,2026-01-09,2026-01-09,权益礼包,权益,35.1,五线城市,SME,50-99人,市场
USR_000102,USR_000102,,,,,2026-01-22,2026-01-22,2026-01-22,置顶刷新,权益,85.9,五线城市,SME,50-99人,市场
USR_000102,USR_000102,,,USR_000102,,2026-01-25,2026-01-25,2026-01-25,在线沟通,非权益,16.8,五线城市,SME,50-99人,市场
USR_000102,USR_000102,,,,USR_000102,2026-01-23,2026-01-23,2026-01-23,简历查看,非权益,36.9,五线城市,SME,50-99人,市场
USR_000103,USR_000103,,,USR_000103,,2026-01-20,2026-01-20,2026-01-20,在线沟通,非权益,35.1,二线城市,SME,50-99人,产品
USR_000103,USR_000103,,USR_000103,,,2026-02-22,2026-02-22,2026-02-22,简历搜索,非权益,14.3,二线城市,SME,50-99人,产品
USR_000103,USR_000103,,,,,2026-01-20,2026-01-20,2026-01-20,权益礼包,权益,11.8,二线城市,SME,50-99人,产品
USR_000103,USR_000103,,,USR_000103,,2026-02-02,2026-02-02,2026-02-02,在线沟通,非权益,7.5,二线城市,SME,50-99人,产品
USR_000103,USR_000103,,,USR_000103,,2026-02-13,2026-02-13,2026-02-13,在线沟通,非权益,26.7,二线城市,SME,50-99人,产品
USR_000103,,USR_000103,,,,2026-02-08,2026-02-08,2026-02-08,职位发布,非权益,17.5,二线城市,SME,50-99人,产品
USR_000103,USR_000103,,,,,2026-01-27,2026-01-27,2026-01-27,急聘推广,权益,8.7,二线城市,SME,50-99人,产品
USR_000103,USR_000103,,,,USR_000103,2026-02-26,2026-02-26,2026-02-26,简历查看,非权益,15.5,二线城市,SME,50-99人,产品
USR_000103,,,,,,2026-02-14,2026-02-14,2026-02-14,权益礼包,权益,8.9,二线城市,SME,50-99人,产品
USR_000103,,,,,USR_000103,2026-01-08,2026-01-08,2026-01-08,简历查看,非权益,7.1,二线城市,SME,50-99人,产品
USR_000103,USR_000103,,USR_000103,,,2026-01-23,2026-01-23,2026-01-23,简历搜索,非权益,19.0,二线城市,SME,50-99人,产品
USR_000103,USR_000103,,,,USR_000103,2026-02-25,2026-02-25,2026-02-25,简历查看,非权益,7.0,二线城市,SME,50-99人,产品
